"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2001","2001",30.43744264301,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2002","2002",32.588046178577,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2003","2003",22.111365781313,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2004","2004",21.532615579481,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2005","2005",21.089194888972,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2006","2006",23.413290485481,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2007","2007",20.27306578403,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2008","2008",14.104070947751,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2009","2009",11.629259216188,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2010","2010",9.4554159186116,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",11.928664225818,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",9.8006083136195,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",8.8893766461809,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2014","2014",8.2347972972973,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2015","2015",6.7161186848436,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",6.8354674111871,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",4.4397990990908,,
"EST","Estonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",5.9837456461552,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",7.6503866053322,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",8.3461706304231,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",7.9798515478412,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",7.2702662989204,"B","Break"
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",7.1726790931897,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",7.2244198352451,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",6.3802297946098,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",7.1851033898561,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",6.4741985309215,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",5.2258239616578,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",5.0714553137665,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",5.4191770571345,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",4.7100363116094,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",4.7435434490194,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",4.1929780617529,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",4.9274290080666,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",4.6949185513519,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",4.3208197793332,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",4.3332230386047,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",3.8213519762185,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",4.0328830067874,,
"FIN","Finland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",4.0601288847313,"P","Provisional value"
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2000","2000",1.4956778309952,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2001","2001",1.6070159421177,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2002","2002",1.5072553461258,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2003","2003",1.323787625345,"B","Break"
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2004","2004",1.2540824564231,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2005","2005",1.2175615422746,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2006","2006",1.0378404023856,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2007","2007",1.1308527582094,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2008","2008",0.96435151285447,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2009","2009",0.75430766452288,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2010","2010",0.70614336943059,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2011","2011",0.72857163530898,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2012","2012",0.61748619191907,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2013","2013",0.60917027938485,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2014","2014",0.52829187549383,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2015","2015",0.60956942724857,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2016","2016",0.56690189433124,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2017","2017",0.51031949645617,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2018","2018",0.50113184506261,,
"FIN","Finland","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2019","2019",0.43211193788073,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2000","2000",8.4778420038536,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2001","2001",9.087093389297,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2002","2002",8.5128205128205,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2003","2003",7.6119702751557,"B","Break"
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2004","2004",7.3688347415995,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2005","2005",7.3343009192066,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2006","2006",6.4429530201342,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2007","2007",7.1361502347418,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2008","2008",6.4930162325406,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2009","2009",5.2296157450797,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2010","2010",5.0543528755923,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",5.3617333822989,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",4.7017608555361,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",4.7627838286875,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2014","2014",4.1956760718212,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2015","2015",4.8961827908242,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",5.1230118544112,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",4.7386759581882,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",4.7386787215481,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2019","2019",4.187588068351,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2020","2020",4.5938652328863,,
"FIN","Finland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2021","2021",4.6579029086016,"P","Provisional value"
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",13.263287502565,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",13.299122427418,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",12.385676003724,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",9.7325273982374,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",8.9195579784107,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",8.4173064378814,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",7.4016003677758,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",7.2169201724432,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",6.6407788653415,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",6.6036096384265,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",6.1389407451508,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",6.0649385504497,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",5.5635247458971,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",4.9516138086691,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",5.1031435952675,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",5.2007360912392,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",5.2110104018782,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",5.152573253064,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",4.8403972881257,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",4.8238688600023,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",3.7711538579127,,
"FRA","France","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",4.3615239336478,,
"FRA","France","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2010","2010",0.94979398963606,,
"FRA","France","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2011","2011",0.93029049077624,,
"FRA","France","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2012","2012",0.81759765591865,,
"FRA","France","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2013","2013",0.72369365268183,,
"FRA","France","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2014","2014",0.73845394846024,,
"FRA","France","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2015","2015",0.74548387762416,,
"FRA","France","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2016","2016",0.73913638513967,,
"FRA","France","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2017","2017",0.72277648128931,,
"FRA","France","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2018","2018",0.67548962599337,,
"FRA","France","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2019","2019",0.6724442702483,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2000","2000",15.58906160757,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2001","2001",15.140270149918,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2002","2002",13.972955804937,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2003","2003",10.960539885292,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2004","2004",10.040139014548,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2005","2005",9.5932345868758,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2006","2006",8.4814907539323,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2007","2007",8.2259391280505,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2008","2008",7.7351765067762,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2009","2009",7.5671042588647,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2010","2010",6.9555763092235,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",6.8249804963653,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",6.2565297069553,"B","Break"
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",5.5627520302853,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2014","2014",5.6805305857292,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2015","2015",5.7311097753425,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",5.6656623708442,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",5.5627329545674,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",5.2375070782135,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2019","2019",5.2602572259297,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2020","2020",4.8447702992587,,
"FRA","France","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2021","2021",5.2343088391208,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",7.9946702198534,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",5.2582901612968,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",8.7121941512467,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",5.8220629542628,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",7.6259111733867,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",7.020627388793,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",6.8619781710672,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",8.4656229646416,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",7.9144148853533,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",7.8023242148546,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",7.883196334411,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",8.355440436154,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",6.4045212038171,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",9.5928745290771,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",6.2878753801142,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",7.1489779376744,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",7.9614376908936,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",7.471672719525,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",6.4058814661473,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",6.3562566271198,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",6.0312728736024,,
"MKD","North Macedonia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",5.6171831569732,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2013","2013",4.7552031048114,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2017","2017",3.1109817656327,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2018","2018",2.6015229667533,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2000","2000",3115.3846153846,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2001","2001",278.64583333333,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2002","2002",455.9585492228,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2003","2003",232.741617357,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2004","2004",312.5,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2005","2005",218.98928024502,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2006","2006",212.12121212121,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2007","2007",308.92857142857,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2008","2008",360,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2009","2009",240.24024024024,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2010","2010",225,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",227.21268163804,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",172.77486910995,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",316.8,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2014","2014",152.04678362573,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2015","2015",172.09302325581,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",182.52212389381,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",171.84035476718,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",138.68613138686,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2019","2019",158.08383233533,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2020","2020",149.34289127838,,
"MKD","North Macedonia","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2021","2021",129.47006562793,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",12.263525503596,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",13.900053632286,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",12.944528297619,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",14.474651140663,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",16.21962957116,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",14.888010641468,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",17.395351498204,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",19.092482742934,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",22.528556309308,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",19.347638526339,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",18.089653378474,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",14.002615773814,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",16.224737011763,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",13.82587148718,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",13.738723358034,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",16.159876476266,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",15.586833552202,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",13.868010871233,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",12.317025752244,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",12.929547941608,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",12.087948691224,,
"GEO","Georgia","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",12.106961907561,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",9.1264595219443,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",8.4723817295523,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",8.2944900376713,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",8.0124383867357,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",7.0798167536919,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",6.500591213068,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",6.1801642802019,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",6.0158238168082,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",5.4524354051122,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",5.0694542706837,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",4.4609158108528,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",4.994083897844,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",4.4761742755184,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",4.1403372198646,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",4.1700367363319,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",4.2344760758896,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",3.8932019654137,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",3.8472239774678,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",3.9502673046374,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",3.6657737631257,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",3.2695665248624,,
"DEU","Germany","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",3.0819463922973,,
"DEU","Germany","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2013","2013",0.65730210969173,,
